user_id,registration_date,platform,country,user_type,age,month
2413,2024-04-10 12:00:00,iOS,US,free,41,4
2414,2024-04-10 13:00:00,iOS,BR,premium,32,4
2415,2024-04-10 14:00:00,iOS,UK,free,27,4
2416,2024-04-10 15:00:00,Android,UK,free,30,4
2417,2024-04-10 16:00:00,iOS,US,free,18,4
2418,2024-04-10 17:00:00,iOS,US,free,30,4
2419,2024-04-10 18:00:00,iOS,US,premium,38,4
2420,2024-04-10 19:00:00,iOS,DE,free,35,4
2421,2024-04-10 20:00:00,iOS,US,premium,47,4
2422,2024-04-10 21:00:00,iOS,DE,free,29,4
2423,2024-04-10 22:00:00,Android,US,free,36,4
2424,2024-04-10 23:00:00,iOS,UK,free,39,4
2425,2024-04-11 00:00:00,iOS,UK,free,55,4
2426,2024-04-11 01:00:00,Android,US,premium,33,4
2427,2024-04-11 02:00:00,iOS,US,free,21,4
2428,2024-04-11 03:00:00,Android,US,free,40,4
2429,2024-04-11 04:00:00,iOS,DE,free,50,4
2430,2024-04-11 05:00:00,Android,DE,free,28,4
2431,2024-04-11 06:00:00,Android,US,premium,40,4
2434,2024-04-11 09:00:00,iOS,US,free,33,4
2435,2024-04-11 10:00:00,Android,US,free,25,4
2436,2024-04-11 11:00:00,iOS,BR,premium,31,4
2437,2024-04-11 12:00:00,iOS,US,free,36,4
2439,2024-04-11 14:00:00,iOS,US,free,35,4
2440,2024-04-11 15:00:00,iOS,US,free,28,4
2442,2024-04-11 17:00:00,iOS,US,free,40,4
2443,2024-04-11 18:00:00,Android,US,premium,35,4
2444,2024-04-11 19:00:00,Android,DE,free,23,4
2446,2024-04-11 21:00:00,iOS,DE,free,41,4
2447,2024-04-11 22:00:00,iOS,UK,free,18,4
2448,2024-04-11 23:00:00,iOS,US,premium,18,4
2450,2024-04-12 01:00:00,iOS,US,free,37,4
2451,2024-04-12 02:00:00,iOS,UK,premium,38,4
2452,2024-04-12 03:00:00,Android,UK,premium,21,4
2453,2024-04-12 04:00:00,iOS,US,free,39,4
2454,2024-04-12 05:00:00,iOS,DE,premium,34,4
2455,2024-04-12 06:00:00,iOS,BR,free,18,4
2457,2024-04-12 08:00:00,iOS,DE,free,33,4
2458,2024-04-12 09:00:00,Android,UK,free,28,4
2459,2024-04-12 10:00:00,iOS,US,free,28,4
2460,2024-04-12 11:00:00,iOS,US,free,18,4
2461,2024-04-12 12:00:00,Android,UK,free,37,4
2462,2024-04-12 13:00:00,Android,US,premium,34,4
2464,2024-04-12 15:00:00,iOS,US,premium,44,4
2466,2024-04-12 17:00:00,iOS,US,free,26,4
2467,2024-04-12 18:00:00,iOS,BR,free,23,4
2468,2024-04-12 19:00:00,iOS,DE,free,29,4
2469,2024-04-12 20:00:00,iOS,DE,free,32,4
2470,2024-04-12 21:00:00,iOS,US,free,36,4
2471,2024-04-12 22:00:00,iOS,BR,free,28,4
2472,2024-04-12 23:00:00,Android,US,free,23,4
2473,2024-04-13 00:00:00,Android,BR,free,48,4
2474,2024-04-13 01:00:00,Android,UK,free,56,4
2475,2024-04-13 02:00:00,iOS,US,free,33,4
2476,2024-04-13 03:00:00,Android,UK,free,24,4
2477,2024-04-13 04:00:00,iOS,DE,free,46,4
2478,2024-04-13 05:00:00,Android,US,free,18,4
2479,2024-04-13 06:00:00,iOS,BR,free,28,4
2480,2024-04-13 07:00:00,Android,UK,free,25,4
2481,2024-04-13 08:00:00,iOS,US,premium,20,4
2482,2024-04-13 09:00:00,Android,US,premium,29,4
2483,2024-04-13 10:00:00,Android,UK,free,23,4
2484,2024-04-13 11:00:00,iOS,UK,free,32,4
2485,2024-04-13 12:00:00,iOS,UK,free,32,4
2486,2024-04-13 13:00:00,Android,DE,free,25,4
2487,2024-04-13 14:00:00,iOS,UK,free,28,4
2488,2024-04-13 15:00:00,Android,IN,free,29,4
2489,2024-04-13 16:00:00,iOS,UK,free,40,4
2490,2024-04-13 17:00:00,iOS,BR,premium,30,4
2491,2024-04-13 18:00:00,iOS,US,premium,40,4
2492,2024-04-13 19:00:00,iOS,US,free,37,4
2493,2024-04-13 20:00:00,Android,US,free,37,4
2494,2024-04-13 21:00:00,iOS,UK,free,45,4
2495,2024-04-13 22:00:00,iOS,BR,free,20,4
2496,2024-04-13 23:00:00,iOS,US,premium,27,4
2497,2024-04-14 00:00:00,iOS,US,free,49,4
2498,2024-04-14 01:00:00,Android,BR,free,29,4
2499,2024-04-14 02:00:00,Android,US,premium,18,4
2500,2024-04-14 03:00:00,iOS,DE,premium,29,4
2501,2024-04-14 04:00:00,Android,UK,premium,33,4
2502,2024-04-14 05:00:00,Android,BR,free,18,4
2503,2024-04-14 06:00:00,iOS,US,free,45,4
2504,2024-04-14 07:00:00,Android,US,free,24,4
2505,2024-04-14 08:00:00,iOS,UK,free,35,4
2506,2024-04-14 09:00:00,iOS,IN,premium,29,4
2507,2024-04-14 10:00:00,Android,UK,free,19,4
2508,2024-04-14 11:00:00,iOS,US,premium,21,4
2509,2024-04-14 12:00:00,Android,DE,free,22,4
2510,2024-04-14 13:00:00,Android,IN,premium,42,4
2511,2024-04-14 14:00:00,iOS,BR,free,30,4
2512,2024-04-14 15:00:00,Android,IN,premium,26,4
2513,2024-04-14 16:00:00,iOS,US,free,22,4
2514,2024-04-14 17:00:00,iOS,US,free,43,4
2515,2024-04-14 18:00:00,Android,DE,premium,46,4
2516,2024-04-14 19:00:00,Android,BR,free,43,4
2517,2024-04-14 20:00:00,iOS,US,free,36,4
2518,2024-04-14 21:00:00,iOS,US,premium,34,4
2519,2024-04-14 22:00:00,Android,BR,free,19,4
2520,2024-04-14 23:00:00,Android,US,free,29,4
2521,2024-04-15 00:00:00,Android,US,free,25,4
2522,2024-04-15 01:00:00,iOS,UK,premium,18,4
2523,2024-04-15 02:00:00,iOS,UK,free,42,4
2524,2024-04-15 03:00:00,iOS,DE,free,25,4
2525,2024-04-15 04:00:00,Android,US,free,43,4
2526,2024-04-15 05:00:00,iOS,DE,free,40,4
2527,2024-04-15 06:00:00,iOS,UK,free,37,4
2528,2024-04-15 07:00:00,Android,UK,free,38,4
2529,2024-04-15 08:00:00,iOS,DE,free,25,4
2530,2024-04-15 09:00:00,Android,US,free,50,4
2531,2024-04-15 10:00:00,Android,US,free,32,4
2532,2024-04-15 11:00:00,Android,US,free,35,4
2533,2024-04-15 12:00:00,iOS,US,free,25,4
2534,2024-04-15 13:00:00,iOS,UK,free,22,4
2535,2024-04-15 14:00:00,Android,BR,free,36,4
2536,2024-04-15 15:00:00,Android,DE,free,34,4
2537,2024-04-15 16:00:00,Android,BR,free,24,4
2538,2024-04-15 17:00:00,iOS,US,free,18,4
2539,2024-04-15 18:00:00,Android,UK,free,19,4
2540,2024-04-15 19:00:00,Android,US,free,43,4
2541,2024-04-15 20:00:00,Android,US,free,25,4
2542,2024-04-15 21:00:00,Android,US,free,28,4
2543,2024-04-15 22:00:00,Android,UK,premium,46,4
2544,2024-04-15 23:00:00,Android,IN,free,20,4
2545,2024-04-16 00:00:00,iOS,US,free,24,4
2546,2024-04-16 01:00:00,iOS,US,free,24,4
2547,2024-04-16 02:00:00,iOS,BR,free,48,4
2548,2024-04-16 03:00:00,iOS,US,free,51,4
2549,2024-04-16 04:00:00,iOS,BR,free,39,4
2550,2024-04-16 05:00:00,iOS,DE,premium,39,4
2551,2024-04-16 06:00:00,iOS,IN,free,26,4
2552,2024-04-16 07:00:00,iOS,UK,free,51,4
2553,2024-04-16 08:00:00,Android,DE,free,34,4
2554,2024-04-16 09:00:00,Android,UK,free,40,4
2555,2024-04-16 10:00:00,iOS,DE,free,30,4
2556,2024-04-16 11:00:00,Android,UK,free,29,4
2557,2024-04-16 12:00:00,iOS,US,free,48,4
2558,2024-04-16 13:00:00,iOS,UK,free,37,4
2559,2024-04-16 14:00:00,iOS,UK,premium,46,4
2560,2024-04-16 15:00:00,iOS,BR,free,34,4
2561,2024-04-16 16:00:00,Android,DE,premium,23,4
2562,2024-04-16 17:00:00,Android,DE,free,26,4
2563,2024-04-16 18:00:00,iOS,US,free,33,4
2564,2024-04-16 19:00:00,iOS,DE,premium,25,4
2565,2024-04-16 20:00:00,iOS,UK,free,20,4
2566,2024-04-16 21:00:00,iOS,BR,premium,44,4
2567,2024-04-16 22:00:00,iOS,IN,free,26,4
2568,2024-04-16 23:00:00,iOS,US,free,33,4
2569,2024-04-17 00:00:00,Android,BR,free,34,4
2570,2024-04-17 01:00:00,Android,US,free,26,4
2571,2024-04-17 02:00:00,iOS,US,premium,46,4
2572,2024-04-17 03:00:00,Android,UK,premium,20,4
2573,2024-04-17 04:00:00,iOS,US,free,34,4
2574,2024-04-17 05:00:00,iOS,DE,free,34,4
2575,2024-04-17 06:00:00,iOS,US,free,31,4
2576,2024-04-17 07:00:00,Android,US,free,19,4
2577,2024-04-17 08:00:00,Android,UK,free,40,4
2578,2024-04-17 09:00:00,Android,DE,free,39,4
2579,2024-04-17 10:00:00,iOS,IN,free,25,4
2580,2024-04-17 11:00:00,Android,DE,free,39,4
2581,2024-04-17 12:00:00,iOS,DE,premium,35,4
2582,2024-04-17 13:00:00,Android,US,premium,19,4
2583,2024-04-17 14:00:00,iOS,US,premium,23,4
2584,2024-04-17 15:00:00,iOS,US,premium,43,4
2585,2024-04-17 16:00:00,iOS,UK,free,35,4
2586,2024-04-17 17:00:00,Android,DE,free,26,4
2587,2024-04-17 18:00:00,iOS,UK,free,23,4
2588,2024-04-17 19:00:00,Android,DE,premium,26,4
2589,2024-04-17 20:00:00,iOS,UK,premium,27,4
2590,2024-04-17 21:00:00,Android,US,free,23,4
2592,2024-04-17 23:00:00,Android,BR,free,43,4
2593,2024-04-18 00:00:00,iOS,DE,free,41,4
2594,2024-04-18 01:00:00,iOS,BR,free,19,4
2595,2024-04-18 02:00:00,iOS,US,free,33,4
2596,2024-04-18 03:00:00,Android,IN,free,22,4
2597,2024-04-18 04:00:00,iOS,US,free,29,4
2598,2024-04-18 05:00:00,iOS,US,free,28,4
2599,2024-04-18 06:00:00,iOS,IN,free,27,4
2600,2024-04-18 07:00:00,iOS,US,free,52,4
2601,2024-04-18 08:00:00,Android,DE,free,27,4
2602,2024-04-18 09:00:00,iOS,US,free,23,4
2603,2024-04-18 10:00:00,Android,UK,free,24,4
2604,2024-04-18 11:00:00,iOS,IN,free,42,4
2605,2024-04-18 12:00:00,iOS,US,premium,18,4
2606,2024-04-18 13:00:00,iOS,DE,free,24,4
2607,2024-04-18 14:00:00,iOS,US,free,46,4
2608,2024-04-18 15:00:00,iOS,DE,premium,34,4
2609,2024-04-18 16:00:00,Android,US,premium,33,4
2610,2024-04-18 17:00:00,iOS,US,premium,53,4
2611,2024-04-18 18:00:00,Android,US,free,34,4
2612,2024-04-18 19:00:00,iOS,US,free,24,4
2613,2024-04-18 20:00:00,iOS,IN,free,29,4
2614,2024-04-18 21:00:00,Android,US,free,20,4
2615,2024-04-18 22:00:00,iOS,US,premium,44,4
2616,2024-04-18 23:00:00,iOS,UK,free,37,4
2617,2024-04-19 00:00:00,iOS,US,free,43,4
2618,2024-04-19 01:00:00,iOS,DE,free,44,4
2619,2024-04-19 02:00:00,Android,IN,free,27,4
2620,2024-04-19 03:00:00,iOS,UK,free,22,4
2621,2024-04-19 04:00:00,Android,BR,free,31,4
2622,2024-04-19 05:00:00,Android,UK,premium,23,4
2623,2024-04-19 06:00:00,iOS,US,premium,33,4
2624,2024-04-19 07:00:00,Android,DE,free,43,4
2625,2024-04-19 08:00:00,iOS,UK,free,30,4
2626,2024-04-19 09:00:00,Android,DE,free,33,4
2627,2024-04-19 10:00:00,iOS,BR,free,31,4
2628,2024-04-19 11:00:00,Android,UK,premium,40,4
2629,2024-04-19 12:00:00,iOS,IN,free,25,4
2630,2024-04-19 13:00:00,iOS,BR,free,18,4
2631,2024-04-19 14:00:00,Android,UK,free,36,4
2632,2024-04-19 15:00:00,Android,DE,free,41,4
2633,2024-04-19 16:00:00,iOS,US,free,36,4
2635,2024-04-19 18:00:00,Android,DE,free,20,4
2636,2024-04-19 19:00:00,Android,US,free,36,4
2637,2024-04-19 20:00:00,Android,US,free,33,4
2638,2024-04-19 21:00:00,Android,DE,premium,30,4
2639,2024-04-19 22:00:00,Android,US,free,50,4
2640,2024-04-19 23:00:00,Android,US,free,22,4
2641,2024-04-20 00:00:00,iOS,UK,free,49,4
2642,2024-04-20 01:00:00,iOS,US,free,32,4
2643,2024-04-20 02:00:00,Android,UK,premium,18,4
2644,2024-04-20 03:00:00,Android,US,premium,30,4
2645,2024-04-20 04:00:00,iOS,US,free,41,4
2646,2024-04-20 05:00:00,iOS,DE,free,28,4
2647,2024-04-20 06:00:00,Android,UK,free,18,4
2648,2024-04-20 07:00:00,iOS,US,free,30,4
2649,2024-04-20 08:00:00,iOS,US,free,23,4
2650,2024-04-20 09:00:00,iOS,UK,premium,36,4
2651,2024-04-20 10:00:00,iOS,US,free,39,4
2652,2024-04-20 11:00:00,iOS,US,free,21,4
2654,2024-04-20 13:00:00,iOS,BR,free,39,4
2655,2024-04-20 14:00:00,Android,BR,free,23,4
2656,2024-04-20 15:00:00,iOS,BR,free,21,4
2657,2024-04-20 16:00:00,Android,DE,free,20,4
2658,2024-04-20 17:00:00,Android,DE,free,35,4
2659,2024-04-20 18:00:00,iOS,UK,free,35,4
2660,2024-04-20 19:00:00,Android,DE,premium,25,4
2662,2024-04-20 21:00:00,Android,DE,free,47,4
2663,2024-04-20 22:00:00,iOS,BR,free,22,4
2664,2024-04-20 23:00:00,Android,UK,free,18,4
2665,2024-04-21 00:00:00,Android,US,free,36,4
2666,2024-04-21 01:00:00,iOS,US,free,30,4
2667,2024-04-21 02:00:00,iOS,DE,premium,24,4
2668,2024-04-21 03:00:00,Android,DE,premium,38,4
2669,2024-04-21 04:00:00,Android,BR,free,40,4
2670,2024-04-21 05:00:00,iOS,US,free,18,4
2671,2024-04-21 06:00:00,Android,BR,free,25,4
2672,2024-04-21 07:00:00,iOS,UK,free,55,4
2673,2024-04-21 08:00:00,Android,BR,free,37,4
2674,2024-04-21 09:00:00,iOS,UK,free,38,4
2675,2024-04-21 10:00:00,Android,UK,free,43,4
2676,2024-04-21 11:00:00,iOS,UK,premium,32,4
2677,2024-04-21 12:00:00,iOS,DE,free,39,4
2678,2024-04-21 13:00:00,iOS,IN,premium,39,4
2679,2024-04-21 14:00:00,iOS,US,free,37,4
2680,2024-04-21 15:00:00,iOS,US,free,28,4
2681,2024-04-21 16:00:00,iOS,IN,free,33,4
2682,2024-04-21 17:00:00,Android,UK,free,26,4
2683,2024-04-21 18:00:00,iOS,DE,free,32,4
2685,2024-04-21 20:00:00,iOS,US,free,24,4
2686,2024-04-21 21:00:00,iOS,BR,premium,29,4
2687,2024-04-21 22:00:00,iOS,DE,free,22,4
2688,2024-04-21 23:00:00,iOS,US,free,26,4
2689,2024-04-22 00:00:00,iOS,US,free,30,4
2690,2024-04-22 01:00:00,iOS,BR,free,36,4
2691,2024-04-22 02:00:00,iOS,US,free,41,4
2692,2024-04-22 03:00:00,iOS,BR,free,27,4
2693,2024-04-22 04:00:00,iOS,US,free,45,4
2694,2024-04-22 05:00:00,iOS,UK,premium,41,4
2695,2024-04-22 06:00:00,Android,IN,free,37,4
2696,2024-04-22 07:00:00,iOS,DE,free,33,4
2697,2024-04-22 08:00:00,Android,UK,free,35,4
2700,2024-04-22 11:00:00,Android,US,free,45,4
2701,2024-04-22 12:00:00,iOS,IN,free,32,4
2702,2024-04-22 13:00:00,Android,BR,free,37,4
2703,2024-04-22 14:00:00,iOS,DE,premium,45,4
2704,2024-04-22 15:00:00,iOS,US,free,25,4
2705,2024-04-22 16:00:00,Android,US,free,28,4
2706,2024-04-22 17:00:00,Android,US,premium,32,4
2707,2024-04-22 18:00:00,iOS,UK,free,40,4
2708,2024-04-22 19:00:00,iOS,BR,premium,41,4
2709,2024-04-22 20:00:00,iOS,UK,free,29,4
2710,2024-04-22 21:00:00,iOS,BR,free,18,4
2711,2024-04-22 22:00:00,Android,US,free,34,4
2712,2024-04-22 23:00:00,iOS,US,free,22,4
2713,2024-04-23 00:00:00,iOS,US,free,18,4
2714,2024-04-23 01:00:00,iOS,UK,free,19,4
2715,2024-04-23 02:00:00,iOS,US,free,35,4
2716,2024-04-23 03:00:00,iOS,IN,free,45,4
2717,2024-04-23 04:00:00,Android,US,free,32,4
2718,2024-04-23 05:00:00,Android,IN,free,34,4
2719,2024-04-23 06:00:00,Android,UK,free,43,4
2720,2024-04-23 07:00:00,iOS,IN,free,18,4
2721,2024-04-23 08:00:00,Android,UK,free,37,4
2722,2024-04-23 09:00:00,Android,IN,free,31,4
2723,2024-04-23 10:00:00,Android,US,premium,37,4
2724,2024-04-23 11:00:00,iOS,DE,premium,27,4
2725,2024-04-23 12:00:00,iOS,IN,free,23,4
2726,2024-04-23 13:00:00,iOS,US,premium,33,4
2727,2024-04-23 14:00:00,iOS,US,premium,48,4
2728,2024-04-23 15:00:00,iOS,UK,premium,40,4
2729,2024-04-23 16:00:00,iOS,IN,free,26,4
2730,2024-04-23 17:00:00,iOS,UK,free,18,4
2731,2024-04-23 18:00:00,Android,UK,free,18,4
2732,2024-04-23 19:00:00,iOS,US,free,45,4
2733,2024-04-23 20:00:00,iOS,US,free,22,4
2734,2024-04-23 21:00:00,Android,BR,free,28,4
2735,2024-04-23 22:00:00,Android,US,free,45,4
2736,2024-04-23 23:00:00,Android,DE,free,18,4
2737,2024-04-24 00:00:00,Android,IN,free,46,4
2738,2024-04-24 01:00:00,iOS,US,free,29,4
2739,2024-04-24 02:00:00,Android,DE,premium,20,4
2740,2024-04-24 03:00:00,iOS,US,free,29,4
2741,2024-04-24 04:00:00,iOS,DE,free,24,4
2743,2024-04-24 06:00:00,iOS,DE,free,25,4
2744,2024-04-24 07:00:00,iOS,US,free,18,4
2745,2024-04-24 08:00:00,Android,UK,premium,29,4
2746,2024-04-24 09:00:00,Android,UK,free,18,4
2747,2024-04-24 10:00:00,iOS,US,free,34,4
2749,2024-04-24 12:00:00,Android,US,free,27,4
2750,2024-04-24 13:00:00,Android,DE,free,33,4
2751,2024-04-24 14:00:00,iOS,US,free,29,4
2752,2024-04-24 15:00:00,Android,DE,free,34,4
2753,2024-04-24 16:00:00,iOS,US,free,38,4
2754,2024-04-24 17:00:00,iOS,UK,free,20,4
2755,2024-04-24 18:00:00,Android,US,free,31,4
2756,2024-04-24 19:00:00,iOS,DE,premium,18,4
2757,2024-04-24 20:00:00,iOS,US,free,34,4
2758,2024-04-24 21:00:00,Android,BR,premium,28,4
2759,2024-04-24 22:00:00,Android,BR,free,22,4
2760,2024-04-24 23:00:00,iOS,US,free,35,4
2761,2024-04-25 00:00:00,iOS,DE,free,43,4
2762,2024-04-25 01:00:00,iOS,US,free,27,4
2763,2024-04-25 02:00:00,Android,US,free,22,4
2764,2024-04-25 03:00:00,iOS,DE,free,33,4
2765,2024-04-25 04:00:00,iOS,DE,premium,18,4
2766,2024-04-25 05:00:00,Android,DE,free,25,4
2767,2024-04-25 06:00:00,iOS,US,free,44,4
2768,2024-04-25 07:00:00,iOS,US,premium,32,4
2769,2024-04-25 08:00:00,iOS,US,free,18,4
2770,2024-04-25 09:00:00,Android,DE,free,18,4
2771,2024-04-25 10:00:00,iOS,UK,free,33,4
2772,2024-04-25 11:00:00,iOS,DE,free,40,4
2773,2024-04-25 12:00:00,Android,US,free,18,4
2774,2024-04-25 13:00:00,iOS,US,free,36,4
2775,2024-04-25 14:00:00,iOS,US,free,45,4
2776,2024-04-25 15:00:00,iOS,US,free,50,4
2777,2024-04-25 16:00:00,iOS,US,free,35,4
2778,2024-04-25 17:00:00,iOS,BR,premium,37,4
2779,2024-04-25 18:00:00,iOS,BR,premium,18,4
2780,2024-04-25 19:00:00,iOS,UK,free,52,4
2781,2024-04-25 20:00:00,iOS,UK,free,26,4
2782,2024-04-25 21:00:00,Android,US,premium,22,4
2783,2024-04-25 22:00:00,Android,BR,free,29,4
2784,2024-04-25 23:00:00,Android,US,free,47,4
2785,2024-04-26 00:00:00,Android,IN,free,54,4
2786,2024-04-26 01:00:00,iOS,UK,premium,33,4
2787,2024-04-26 02:00:00,Android,US,free,41,4
2788,2024-04-26 03:00:00,iOS,IN,premium,32,4
2789,2024-04-26 04:00:00,Android,US,free,21,4
2790,2024-04-26 05:00:00,Android,UK,free,46,4
2791,2024-04-26 06:00:00,Android,UK,free,25,4
2792,2024-04-26 07:00:00,Android,US,free,47,4
2794,2024-04-26 09:00:00,iOS,DE,premium,38,4
2795,2024-04-26 10:00:00,iOS,DE,free,50,4
2796,2024-04-26 11:00:00,iOS,US,premium,54,4
2797,2024-04-26 12:00:00,iOS,IN,premium,30,4
2798,2024-04-26 13:00:00,Android,US,free,23,4
2799,2024-04-26 14:00:00,Android,US,free,18,4
2800,2024-04-26 15:00:00,iOS,US,free,54,4
2801,2024-04-26 16:00:00,Android,US,free,27,4
2802,2024-04-26 17:00:00,Android,US,free,43,4
2804,2024-04-26 19:00:00,Android,US,free,47,4
2805,2024-04-26 20:00:00,iOS,US,premium,24,4
2806,2024-04-26 21:00:00,Android,US,premium,20,4
2807,2024-04-26 22:00:00,Android,DE,free,29,4
2808,2024-04-26 23:00:00,iOS,BR,free,26,4
2809,2024-04-27 00:00:00,iOS,US,free,37,4
2810,2024-04-27 01:00:00,Android,US,free,31,4
2811,2024-04-27 02:00:00,iOS,US,free,38,4
2812,2024-04-27 03:00:00,Android,US,free,29,4
2813,2024-04-27 04:00:00,Android,US,free,25,4
2814,2024-04-27 05:00:00,iOS,UK,free,26,4
2815,2024-04-27 06:00:00,iOS,US,free,52,4
2816,2024-04-27 07:00:00,Android,UK,free,34,4
2817,2024-04-27 08:00:00,iOS,US,premium,18,4
2818,2024-04-27 09:00:00,iOS,IN,premium,26,4
2819,2024-04-27 10:00:00,iOS,IN,free,32,4
2820,2024-04-27 11:00:00,iOS,UK,free,50,4
2821,2024-04-27 12:00:00,Android,US,free,42,4
2822,2024-04-27 13:00:00,iOS,US,free,22,4
2823,2024-04-27 14:00:00,Android,UK,free,56,4
2824,2024-04-27 15:00:00,iOS,DE,free,31,4
2825,2024-04-27 16:00:00,iOS,UK,premium,44,4
2826,2024-04-27 17:00:00,Android,BR,free,20,4
2827,2024-04-27 18:00:00,Android,IN,premium,18,4
2828,2024-04-27 19:00:00,iOS,US,free,18,4
2829,2024-04-27 20:00:00,iOS,UK,free,18,4
2831,2024-04-27 22:00:00,iOS,US,free,34,4
2832,2024-04-27 23:00:00,Android,UK,free,22,4
2833,2024-04-28 00:00:00,iOS,US,free,36,4
2834,2024-04-28 01:00:00,iOS,BR,free,33,4
2835,2024-04-28 02:00:00,iOS,US,free,38,4
2836,2024-04-28 03:00:00,Android,UK,free,44,4
2837,2024-04-28 04:00:00,Android,DE,premium,29,4
2838,2024-04-28 05:00:00,iOS,DE,free,23,4
2839,2024-04-28 06:00:00,Android,US,free,40,4
2840,2024-04-28 07:00:00,iOS,BR,free,40,4
2841,2024-04-28 08:00:00,iOS,UK,premium,33,4
2842,2024-04-28 09:00:00,Android,UK,free,53,4
2843,2024-04-28 10:00:00,Android,US,free,27,4
2844,2024-04-28 11:00:00,Android,UK,free,23,4
2845,2024-04-28 12:00:00,iOS,BR,free,36,4
2846,2024-04-28 13:00:00,iOS,DE,free,25,4
2847,2024-04-28 14:00:00,Android,BR,premium,36,4
2848,2024-04-28 15:00:00,iOS,UK,premium,23,4
2849,2024-04-28 16:00:00,iOS,US,free,27,4
2850,2024-04-28 17:00:00,iOS,US,free,50,4
2851,2024-04-28 18:00:00,Android,US,free,27,4
2852,2024-04-28 19:00:00,iOS,DE,free,24,4
2853,2024-04-28 20:00:00,iOS,BR,premium,43,4
2854,2024-04-28 21:00:00,Android,US,free,21,4
2855,2024-04-28 22:00:00,iOS,UK,free,25,4
2856,2024-04-28 23:00:00,iOS,UK,free,37,4
2857,2024-04-29 00:00:00,iOS,UK,premium,41,4
2858,2024-04-29 01:00:00,iOS,US,free,44,4
2859,2024-04-29 02:00:00,iOS,US,free,24,4
2860,2024-04-29 03:00:00,iOS,US,free,37,4
2861,2024-04-29 04:00:00,Android,US,free,27,4
2862,2024-04-29 05:00:00,iOS,US,premium,25,4
2863,2024-04-29 06:00:00,Android,US,free,44,4
2864,2024-04-29 07:00:00,iOS,DE,free,26,4
2865,2024-04-29 08:00:00,iOS,US,free,34,4
2866,2024-04-29 09:00:00,iOS,IN,premium,33,4
2867,2024-04-29 10:00:00,iOS,US,free,21,4
2868,2024-04-29 11:00:00,Android,US,free,41,4
2869,2024-04-29 12:00:00,iOS,US,free,37,4
2870,2024-04-29 13:00:00,iOS,US,free,18,4
2871,2024-04-29 14:00:00,Android,BR,free,34,4
2872,2024-04-29 15:00:00,Android,US,premium,24,4
2874,2024-04-29 17:00:00,iOS,BR,free,18,4
2875,2024-04-29 18:00:00,Android,UK,premium,28,4
2876,2024-04-29 19:00:00,iOS,UK,free,35,4
2877,2024-04-29 20:00:00,iOS,DE,free,32,4
2878,2024-04-29 21:00:00,iOS,US,free,39,4
2879,2024-04-29 22:00:00,iOS,DE,free,18,4
2880,2024-04-29 23:00:00,iOS,US,free,48,4
2881,2024-04-30 00:00:00,iOS,US,premium,37,4
2882,2024-04-30 01:00:00,Android,UK,premium,45,4
2883,2024-04-30 02:00:00,iOS,UK,free,40,4
2884,2024-04-30 03:00:00,iOS,BR,free,31,4
2885,2024-04-30 04:00:00,iOS,US,free,19,4
2886,2024-04-30 05:00:00,Android,BR,free,26,4
2887,2024-04-30 06:00:00,iOS,US,free,47,4
2888,2024-04-30 07:00:00,iOS,US,free,45,4
2889,2024-04-30 08:00:00,Android,US,premium,25,4
2890,2024-04-30 09:00:00,Android,UK,premium,18,4
2891,2024-04-30 10:00:00,iOS,US,free,29,4
2892,2024-04-30 11:00:00,Android,UK,free,29,4
2893,2024-04-30 12:00:00,Android,BR,free,29,4
2894,2024-04-30 13:00:00,Android,UK,premium,37,4
2895,2024-04-30 14:00:00,iOS,UK,free,40,4
2896,2024-04-30 15:00:00,Android,BR,free,41,4
2897,2024-04-30 16:00:00,iOS,DE,free,36,4
2898,2024-04-30 17:00:00,iOS,UK,premium,18,4
2899,2024-04-30 18:00:00,iOS,US,premium,28,4
2900,2024-04-30 19:00:00,iOS,BR,free,55,4
2902,2024-04-30 21:00:00,Android,US,free,35,4
2903,2024-04-30 22:00:00,iOS,US,free,35,4
2904,2024-04-30 23:00:00,iOS,BR,premium,36,4
2905,2024-05-01 00:00:00,iOS,US,premium,18,5
2906,2024-05-01 01:00:00,iOS,IN,free,29,5
2907,2024-05-01 02:00:00,Android,US,free,31,5
2908,2024-05-01 03:00:00,iOS,BR,premium,44,5
2909,2024-05-01 04:00:00,iOS,US,premium,32,5
2910,2024-05-01 05:00:00,iOS,UK,premium,18,5
2911,2024-05-01 06:00:00,iOS,BR,free,36,5
2912,2024-05-01 07:00:00,iOS,UK,premium,23,5
2913,2024-05-01 08:00:00,Android,UK,premium,19,5
2914,2024-05-01 09:00:00,Android,US,free,23,5
2915,2024-05-01 10:00:00,iOS,US,premium,37,5
2916,2024-05-01 11:00:00,Android,US,free,44,5
2917,2024-05-01 12:00:00,Android,DE,free,36,5
2918,2024-05-01 13:00:00,Android,US,free,38,5
2919,2024-05-01 14:00:00,iOS,US,free,36,5
2920,2024-05-01 15:00:00,iOS,UK,free,33,5
2921,2024-05-01 16:00:00,iOS,DE,premium,38,5
2922,2024-05-01 17:00:00,Android,DE,free,18,5
2923,2024-05-01 18:00:00,Android,US,free,33,5
2924,2024-05-01 19:00:00,iOS,US,premium,21,5
2925,2024-05-01 20:00:00,iOS,IN,free,43,5
2926,2024-05-01 21:00:00,Android,US,free,30,5
