user_id,event,date
2678,open,2024-04-21 14:00:00
2678,onboarding_done,2024-04-21 15:00:00
2678,close,2024-05-15 13:00:00
2679,open,2024-04-21 15:00:00
2679,close,2024-05-05 14:00:00
2680,open,2024-04-21 16:00:00
2680,onboarding_done,2024-04-21 17:00:00
2680,close,2024-05-01 15:00:00
2681,open,2024-04-21 17:00:00
2681,close,2024-05-19 16:00:00
2682,open,2024-04-21 18:00:00
2682,onboarding_done,2024-04-21 19:00:00
2682,close,2024-05-20 17:00:00
2683,open,2024-04-21 19:00:00
2683,onboarding_done,2024-04-21 20:00:00
2683,close,2024-05-03 18:00:00
2685,open,2024-04-21 21:00:00
2685,onboarding_done,2024-04-21 22:00:00
2685,close,2024-05-11 20:00:00
2686,open,2024-04-21 22:00:00
2686,onboarding_done,2024-04-21 23:00:00
2686,purchase,2024-04-22 21:00:00
2686,close,2024-05-19 21:00:00
2687,open,2024-04-21 23:00:00
2687,onboarding_done,2024-04-22 00:00:00
2687,close,2024-04-23 22:00:00
2688,open,2024-04-22 00:00:00
2688,onboarding_done,2024-04-22 01:00:00
2688,purchase,2024-04-24 23:00:00
2688,close,2024-05-19 23:00:00
2689,open,2024-04-22 01:00:00
2689,onboarding_done,2024-04-22 02:00:00
2689,close,2024-05-12 00:00:00
2690,open,2024-04-22 02:00:00
2690,onboarding_done,2024-04-22 03:00:00
2690,purchase,2024-04-28 01:00:00
2690,close,2024-05-01 01:00:00
2691,open,2024-04-22 03:00:00
2691,onboarding_done,2024-04-22 04:00:00
2691,purchase,2024-04-27 02:00:00
2691,close,2024-05-04 02:00:00
2692,open,2024-04-22 04:00:00
2692,onboarding_done,2024-04-22 05:00:00
2692,close,2024-05-07 03:00:00
2693,open,2024-04-22 05:00:00
2693,onboarding_done,2024-04-22 06:00:00
2693,close,2024-05-10 04:00:00
2694,open,2024-04-22 06:00:00
2694,onboarding_done,2024-04-22 07:00:00
2694,purchase,2024-05-01 05:00:00
2694,close,2024-05-10 05:00:00
2695,open,2024-04-22 07:00:00
2695,onboarding_done,2024-04-22 08:00:00
2695,close,2024-04-26 06:00:00
2696,open,2024-04-22 08:00:00
2696,onboarding_done,2024-04-22 09:00:00
2696,close,2024-05-18 07:00:00
2697,open,2024-04-22 09:00:00
2697,onboarding_done,2024-04-22 10:00:00
2697,close,2024-04-23 08:00:00
2697,purchase,2024-05-01 08:00:00
2700,open,2024-04-22 12:00:00
2700,close,2024-05-18 11:00:00
2701,open,2024-04-22 13:00:00
2701,close,2024-04-28 12:00:00
2702,open,2024-04-22 14:00:00
2702,close,2024-04-30 13:00:00
2703,open,2024-04-22 15:00:00
2703,close,2024-05-10 14:00:00
2704,open,2024-04-22 16:00:00
2704,onboarding_done,2024-04-22 17:00:00
2704,close,2024-04-23 15:00:00
2705,open,2024-04-22 17:00:00
2705,close,2024-05-19 16:00:00
2706,open,2024-04-22 18:00:00
2706,onboarding_done,2024-04-22 19:00:00
2706,close,2024-04-26 17:00:00
2707,open,2024-04-22 19:00:00
2707,close,2024-05-14 18:00:00
2708,open,2024-04-22 20:00:00
2708,onboarding_done,2024-04-22 21:00:00
2708,close,2024-05-05 19:00:00
2709,open,2024-04-22 21:00:00
2709,onboarding_done,2024-04-22 22:00:00
2709,close,2024-04-25 20:00:00
2710,open,2024-04-22 22:00:00
2710,onboarding_done,2024-04-22 23:00:00
2710,close,2024-04-24 21:00:00
2711,open,2024-04-22 23:00:00
2711,onboarding_done,2024-04-23 00:00:00
2711,close,2024-05-20 22:00:00
2712,open,2024-04-23 00:00:00
2712,close,2024-05-13 23:00:00
2713,open,2024-04-23 01:00:00
2713,onboarding_done,2024-04-23 02:00:00
2713,close,2024-05-10 00:00:00
2714,open,2024-04-23 02:00:00
2714,close,2024-04-24 01:00:00
2715,open,2024-04-23 03:00:00
2715,onboarding_done,2024-04-23 04:00:00
2715,close,2024-05-09 02:00:00
2716,open,2024-04-23 04:00:00
2716,onboarding_done,2024-04-23 05:00:00
2716,close,2024-05-07 03:00:00
2717,open,2024-04-23 05:00:00
2717,onboarding_done,2024-04-23 06:00:00
2717,close,2024-05-09 04:00:00
2718,open,2024-04-23 06:00:00
2718,close,2024-04-27 05:00:00
2719,open,2024-04-23 07:00:00
2719,onboarding_done,2024-04-23 08:00:00
2719,close,2024-05-14 06:00:00
2720,open,2024-04-23 08:00:00
2720,close,2024-05-12 07:00:00
2721,open,2024-04-23 09:00:00
2721,onboarding_done,2024-04-23 10:00:00
2721,close,2024-04-25 08:00:00
2722,open,2024-04-23 10:00:00
2722,onboarding_done,2024-04-23 11:00:00
2722,close,2024-05-06 09:00:00
2723,open,2024-04-23 11:00:00
2723,close,2024-05-22 10:00:00
2724,open,2024-04-23 12:00:00
2724,onboarding_done,2024-04-23 13:00:00
2724,close,2024-04-25 11:00:00
2725,open,2024-04-23 13:00:00
2725,onboarding_done,2024-04-23 14:00:00
2725,purchase,2024-05-01 12:00:00
2725,close,2024-05-10 12:00:00
2726,open,2024-04-23 14:00:00
2726,close,2024-05-22 13:00:00
2727,open,2024-04-23 15:00:00
2727,onboarding_done,2024-04-23 16:00:00
2727,close,2024-05-06 14:00:00
2728,open,2024-04-23 16:00:00
2728,onboarding_done,2024-04-23 17:00:00
2728,purchase,2024-05-04 15:00:00
2728,close,2024-05-21 15:00:00
2729,open,2024-04-23 17:00:00
2729,close,2024-05-12 16:00:00
2730,open,2024-04-23 18:00:00
2730,onboarding_done,2024-04-23 19:00:00
2730,close,2024-05-01 17:00:00
2731,open,2024-04-23 19:00:00
2731,onboarding_done,2024-04-23 20:00:00
2731,close,2024-05-20 18:00:00
2732,open,2024-04-23 20:00:00
2732,onboarding_done,2024-04-23 21:00:00
2732,purchase,2024-04-27 19:00:00
2732,close,2024-05-14 19:00:00
2733,open,2024-04-23 21:00:00
2733,onboarding_done,2024-04-23 22:00:00
2733,close,2024-05-20 20:00:00
2734,open,2024-04-23 22:00:00
2734,onboarding_done,2024-04-23 23:00:00
2734,close,2024-05-03 21:00:00
2735,open,2024-04-23 23:00:00
2735,close,2024-05-11 22:00:00
2736,open,2024-04-24 00:00:00
2736,onboarding_done,2024-04-24 01:00:00
2736,close,2024-05-15 23:00:00
2737,open,2024-04-24 01:00:00
2737,onboarding_done,2024-04-24 02:00:00
2737,close,2024-05-22 00:00:00
2738,open,2024-04-24 02:00:00
2738,onboarding_done,2024-04-24 03:00:00
2738,close,2024-05-01 01:00:00
2739,open,2024-04-24 03:00:00
2739,onboarding_done,2024-04-24 04:00:00
2739,purchase,2024-05-06 02:00:00
2739,close,2024-05-07 02:00:00
2740,open,2024-04-24 04:00:00
2740,close,2024-05-04 03:00:00
2741,open,2024-04-24 05:00:00
2741,onboarding_done,2024-04-24 06:00:00
2741,close,2024-05-23 04:00:00
2743,open,2024-04-24 07:00:00
2743,close,2024-05-13 06:00:00
2744,open,2024-04-24 08:00:00
2744,onboarding_done,2024-04-24 09:00:00
2744,purchase,2024-05-01 07:00:00
2744,close,2024-05-23 07:00:00
2745,open,2024-04-24 09:00:00
2745,close,2024-05-16 08:00:00
2746,open,2024-04-24 10:00:00
2746,close,2024-05-21 09:00:00
2747,open,2024-04-24 11:00:00
2747,close,2024-05-12 10:00:00
2749,open,2024-04-24 13:00:00
2749,onboarding_done,2024-04-24 14:00:00
2749,purchase,2024-04-26 12:00:00
2749,close,2024-05-04 12:00:00
2750,open,2024-04-24 14:00:00
2750,onboarding_done,2024-04-24 15:00:00
2750,purchase,2024-05-05 13:00:00
2750,close,2024-05-12 13:00:00
2751,open,2024-04-24 15:00:00
2751,onboarding_done,2024-04-24 16:00:00
2751,purchase,2024-05-02 14:00:00
2751,close,2024-05-15 14:00:00
2752,open,2024-04-24 16:00:00
2752,onboarding_done,2024-04-24 17:00:00
2752,close,2024-05-05 15:00:00
2753,open,2024-04-24 17:00:00
2753,close,2024-05-04 16:00:00
2754,open,2024-04-24 18:00:00
2754,onboarding_done,2024-04-24 19:00:00
2754,close,2024-04-30 17:00:00
2755,open,2024-04-24 19:00:00
2755,close,2024-04-27 18:00:00
2756,open,2024-04-24 20:00:00
2756,onboarding_done,2024-04-24 21:00:00
2756,close,2024-05-07 19:00:00
2756,purchase,2024-05-08 19:00:00
2757,open,2024-04-24 21:00:00
2757,onboarding_done,2024-04-24 22:00:00
2757,close,2024-05-22 20:00:00
2758,open,2024-04-24 22:00:00
2758,onboarding_done,2024-04-24 23:00:00
2758,close,2024-05-05 21:00:00
2759,open,2024-04-24 23:00:00
2759,close,2024-05-01 22:00:00
2760,open,2024-04-25 00:00:00
2760,onboarding_done,2024-04-25 01:00:00
2760,purchase,2024-04-26 23:00:00
2760,close,2024-05-06 23:00:00
2761,open,2024-04-25 01:00:00
2761,onboarding_done,2024-04-25 02:00:00
2761,close,2024-04-28 00:00:00
2761,purchase,2024-05-02 00:00:00
2762,open,2024-04-25 02:00:00
2762,onboarding_done,2024-04-25 03:00:00
2762,close,2024-05-07 01:00:00
2763,open,2024-04-25 03:00:00
2763,onboarding_done,2024-04-25 04:00:00
2763,close,2024-05-09 02:00:00
2764,open,2024-04-25 04:00:00
2764,close,2024-05-07 03:00:00
2765,open,2024-04-25 05:00:00
2765,onboarding_done,2024-04-25 06:00:00
2765,close,2024-04-26 04:00:00
2766,open,2024-04-25 06:00:00
2766,close,2024-05-17 05:00:00
2767,open,2024-04-25 07:00:00
2767,close,2024-05-21 06:00:00
2768,open,2024-04-25 08:00:00
2768,onboarding_done,2024-04-25 09:00:00
2768,purchase,2024-04-26 07:00:00
2768,close,2024-05-18 07:00:00
2769,open,2024-04-25 09:00:00
2769,close,2024-05-23 08:00:00
2770,open,2024-04-25 10:00:00
2770,onboarding_done,2024-04-25 11:00:00
2770,close,2024-04-26 09:00:00
2771,open,2024-04-25 11:00:00
2771,onboarding_done,2024-04-25 12:00:00
2771,close,2024-05-17 10:00:00
2772,open,2024-04-25 12:00:00
2772,close,2024-05-09 11:00:00
2773,open,2024-04-25 13:00:00
2773,onboarding_done,2024-04-25 14:00:00
2773,close,2024-05-03 12:00:00
2774,open,2024-04-25 14:00:00
2774,onboarding_done,2024-04-25 15:00:00
2774,close,2024-05-23 13:00:00
2775,open,2024-04-25 15:00:00
2775,close,2024-05-18 14:00:00
2776,open,2024-04-25 16:00:00
2776,onboarding_done,2024-04-25 17:00:00
2776,close,2024-04-26 15:00:00
2777,open,2024-04-25 17:00:00
2777,close,2024-05-14 16:00:00
2778,open,2024-04-25 18:00:00
2778,onboarding_done,2024-04-25 19:00:00
2778,close,2024-05-01 17:00:00
2779,open,2024-04-25 19:00:00
2779,close,2024-05-13 18:00:00
2780,open,2024-04-25 20:00:00
2780,onboarding_done,2024-04-25 21:00:00
2780,close,2024-05-02 19:00:00
2781,open,2024-04-25 21:00:00
2781,onboarding_done,2024-04-25 22:00:00
2781,close,2024-05-15 20:00:00
2782,open,2024-04-25 22:00:00
2782,onboarding_done,2024-04-25 23:00:00
2782,close,2024-05-01 21:00:00
2783,open,2024-04-25 23:00:00
2783,onboarding_done,2024-04-26 00:00:00
2783,close,2024-05-21 22:00:00
2784,open,2024-04-26 00:00:00
2784,onboarding_done,2024-04-26 01:00:00
2784,close,2024-05-23 23:00:00
2785,open,2024-04-26 01:00:00
2785,onboarding_done,2024-04-26 02:00:00
2785,close,2024-05-16 00:00:00
2786,open,2024-04-26 02:00:00
2786,onboarding_done,2024-04-26 03:00:00
2786,purchase,2024-05-05 01:00:00
2786,close,2024-05-07 01:00:00
2787,open,2024-04-26 03:00:00
2787,onboarding_done,2024-04-26 04:00:00
2787,close,2024-05-25 02:00:00
2788,open,2024-04-26 04:00:00
2788,close,2024-05-09 03:00:00
2789,open,2024-04-26 05:00:00
2789,onboarding_done,2024-04-26 06:00:00
2789,close,2024-05-21 04:00:00
2790,open,2024-04-26 06:00:00
2790,close,2024-05-10 05:00:00
2791,open,2024-04-26 07:00:00
2791,close,2024-05-14 06:00:00
2792,open,2024-04-26 08:00:00
2792,close,2024-05-14 07:00:00
2794,open,2024-04-26 10:00:00
2794,onboarding_done,2024-04-26 11:00:00
2794,close,2024-05-21 09:00:00
2795,open,2024-04-26 11:00:00
2795,onboarding_done,2024-04-26 12:00:00
2795,close,2024-05-16 10:00:00
2796,open,2024-04-26 12:00:00
2796,onboarding_done,2024-04-26 13:00:00
2796,purchase,2024-05-07 11:00:00
2796,close,2024-05-20 11:00:00
2797,open,2024-04-26 13:00:00
2797,close,2024-05-21 12:00:00
2798,open,2024-04-26 14:00:00
2798,onboarding_done,2024-04-26 15:00:00
2798,close,2024-05-03 13:00:00
2799,open,2024-04-26 15:00:00
2799,onboarding_done,2024-04-26 16:00:00
2799,close,2024-04-28 14:00:00
2800,open,2024-04-26 16:00:00
2800,onboarding_done,2024-04-26 17:00:00
2800,close,2024-05-11 15:00:00
2801,open,2024-04-26 17:00:00
2801,close,2024-05-20 16:00:00
2802,open,2024-04-26 18:00:00
2802,close,2024-05-17 17:00:00
2804,open,2024-04-26 20:00:00
2804,onboarding_done,2024-04-26 21:00:00
2804,close,2024-05-02 19:00:00
2805,open,2024-04-26 21:00:00
2805,close,2024-05-13 20:00:00
2806,open,2024-04-26 22:00:00
2806,onboarding_done,2024-04-26 23:00:00
2806,close,2024-05-12 21:00:00
2807,open,2024-04-26 23:00:00
2807,onboarding_done,2024-04-27 00:00:00
2807,purchase,2024-05-10 22:00:00
2807,close,2024-05-21 22:00:00
2808,open,2024-04-27 00:00:00
2808,onboarding_done,2024-04-27 01:00:00
2808,close,2024-04-29 23:00:00
2809,open,2024-04-27 01:00:00
2809,onboarding_done,2024-04-27 02:00:00
2809,close,2024-05-24 00:00:00
2810,open,2024-04-27 02:00:00
2810,close,2024-04-28 01:00:00
2811,open,2024-04-27 03:00:00
2811,onboarding_done,2024-04-27 04:00:00
2811,close,2024-05-25 02:00:00
2812,open,2024-04-27 04:00:00
2812,onboarding_done,2024-04-27 05:00:00
2812,close,2024-04-30 03:00:00
2813,open,2024-04-27 05:00:00
2813,onboarding_done,2024-04-27 06:00:00
2813,close,2024-05-06 04:00:00
2814,open,2024-04-27 06:00:00
2814,onboarding_done,2024-04-27 07:00:00
2814,purchase,2024-04-30 05:00:00
2814,close,2024-05-07 05:00:00
2815,open,2024-04-27 07:00:00
2815,onboarding_done,2024-04-27 08:00:00
2815,close,2024-05-24 06:00:00
2816,open,2024-04-27 08:00:00
2816,onboarding_done,2024-04-27 09:00:00
2816,close,2024-05-26 07:00:00
2817,open,2024-04-27 09:00:00
2817,onboarding_done,2024-04-27 10:00:00
2817,purchase,2024-05-08 08:00:00
2817,close,2024-05-15 08:00:00
2818,open,2024-04-27 10:00:00
2818,close,2024-04-28 09:00:00
2819,open,2024-04-27 11:00:00
2819,close,2024-05-07 10:00:00
2820,open,2024-04-27 12:00:00
2820,close,2024-05-07 11:00:00
2821,open,2024-04-27 13:00:00
2821,close,2024-04-28 12:00:00
2822,open,2024-04-27 14:00:00
2822,onboarding_done,2024-04-27 15:00:00
2822,close,2024-05-20 13:00:00
2823,open,2024-04-27 15:00:00
2823,onboarding_done,2024-04-27 16:00:00
2823,close,2024-05-17 14:00:00
2824,open,2024-04-27 16:00:00
2824,close,2024-05-05 15:00:00
2825,open,2024-04-27 17:00:00
2825,onboarding_done,2024-04-27 18:00:00
2825,close,2024-05-06 16:00:00
2825,purchase,2024-05-07 16:00:00
2826,open,2024-04-27 18:00:00
2826,onboarding_done,2024-04-27 19:00:00
2826,close,2024-05-05 17:00:00
2827,open,2024-04-27 19:00:00
2827,onboarding_done,2024-04-27 20:00:00
2827,purchase,2024-05-11 18:00:00
2827,close,2024-05-16 18:00:00
2828,open,2024-04-27 20:00:00
2828,onboarding_done,2024-04-27 21:00:00
2828,close,2024-05-11 19:00:00
2829,open,2024-04-27 21:00:00
2829,onboarding_done,2024-04-27 22:00:00
2829,close,2024-05-01 20:00:00
2831,open,2024-04-27 23:00:00
2831,onboarding_done,2024-04-28 00:00:00
2831,close,2024-04-28 22:00:00
2832,open,2024-04-28 00:00:00
2832,onboarding_done,2024-04-28 01:00:00
2832,close,2024-05-18 23:00:00
2833,open,2024-04-28 01:00:00
2833,close,2024-05-15 00:00:00
2834,open,2024-04-28 02:00:00
2834,onboarding_done,2024-04-28 03:00:00
2834,close,2024-05-03 01:00:00
2835,open,2024-04-28 03:00:00
2835,close,2024-05-08 02:00:00
2836,open,2024-04-28 04:00:00
2836,onboarding_done,2024-04-28 05:00:00
2836,close,2024-04-30 03:00:00
2837,open,2024-04-28 05:00:00
2837,onboarding_done,2024-04-28 06:00:00
2837,close,2024-05-27 04:00:00
2838,open,2024-04-28 06:00:00
2838,onboarding_done,2024-04-28 07:00:00
2838,close,2024-05-26 05:00:00
2839,open,2024-04-28 07:00:00
2839,onboarding_done,2024-04-28 08:00:00
2839,purchase,2024-05-11 06:00:00
2839,close,2024-05-15 06:00:00
2840,open,2024-04-28 08:00:00
2840,close,2024-05-02 07:00:00
2841,open,2024-04-28 09:00:00
2841,onboarding_done,2024-04-28 10:00:00
2841,close,2024-05-07 08:00:00
2841,purchase,2024-05-11 08:00:00
2842,open,2024-04-28 10:00:00
2842,close,2024-05-18 09:00:00
2843,open,2024-04-28 11:00:00
2843,close,2024-05-22 10:00:00
2844,open,2024-04-28 12:00:00
2844,onboarding_done,2024-04-28 13:00:00
2844,close,2024-05-15 11:00:00
2845,open,2024-04-28 13:00:00
2845,close,2024-05-25 12:00:00
2846,open,2024-04-28 14:00:00
2846,close,2024-05-23 13:00:00
2847,open,2024-04-28 15:00:00
2847,close,2024-05-24 14:00:00
2848,open,2024-04-28 16:00:00
2848,onboarding_done,2024-04-28 17:00:00
2848,purchase,2024-04-29 15:00:00
2848,close,2024-05-17 15:00:00
2849,open,2024-04-28 17:00:00
2849,onboarding_done,2024-04-28 18:00:00
2849,close,2024-05-27 16:00:00
2850,open,2024-04-28 18:00:00
2850,onboarding_done,2024-04-28 19:00:00
2850,close,2024-05-17 17:00:00
2851,open,2024-04-28 19:00:00
2851,onboarding_done,2024-04-28 20:00:00
2851,close,2024-05-04 18:00:00
2852,open,2024-04-28 20:00:00
2852,onboarding_done,2024-04-28 21:00:00
2852,close,2024-05-17 19:00:00
2853,open,2024-04-28 21:00:00
2853,onboarding_done,2024-04-28 22:00:00
2853,close,2024-05-02 20:00:00
2854,open,2024-04-28 22:00:00
2854,onboarding_done,2024-04-28 23:00:00
2854,close,2024-05-19 21:00:00
2855,open,2024-04-28 23:00:00
2855,onboarding_done,2024-04-29 00:00:00
2855,close,2024-05-27 22:00:00
2856,open,2024-04-29 00:00:00
2856,close,2024-05-18 23:00:00
2857,open,2024-04-29 01:00:00
2857,onboarding_done,2024-04-29 02:00:00
2857,close,2024-05-16 00:00:00
2858,open,2024-04-29 02:00:00
2858,close,2024-05-09 01:00:00
2859,open,2024-04-29 03:00:00
2859,onboarding_done,2024-04-29 04:00:00
2859,close,2024-05-16 02:00:00
2860,open,2024-04-29 04:00:00
2860,onboarding_done,2024-04-29 05:00:00
2860,purchase,2024-05-10 03:00:00
2860,close,2024-05-25 03:00:00
2861,open,2024-04-29 05:00:00
2861,onboarding_done,2024-04-29 06:00:00
2861,close,2024-05-12 04:00:00
2862,open,2024-04-29 06:00:00
2862,onboarding_done,2024-04-29 07:00:00
2862,close,2024-05-15 05:00:00
2863,open,2024-04-29 07:00:00
2863,onboarding_done,2024-04-29 08:00:00
2863,close,2024-05-04 06:00:00
2864,open,2024-04-29 08:00:00
2864,onboarding_done,2024-04-29 09:00:00
2864,close,2024-05-15 07:00:00
2865,open,2024-04-29 09:00:00
2865,close,2024-05-16 08:00:00
2866,open,2024-04-29 10:00:00
2866,onboarding_done,2024-04-29 11:00:00
2866,purchase,2024-05-08 09:00:00
2866,close,2024-05-14 09:00:00
2867,open,2024-04-29 11:00:00
2867,onboarding_done,2024-04-29 12:00:00
2867,purchase,2024-05-02 10:00:00
2867,close,2024-05-11 10:00:00
2868,open,2024-04-29 12:00:00
2868,close,2024-05-19 11:00:00
2869,open,2024-04-29 13:00:00
2869,onboarding_done,2024-04-29 14:00:00
2869,purchase,2024-05-06 12:00:00
2869,close,2024-05-08 12:00:00
2870,open,2024-04-29 14:00:00
2870,close,2024-05-03 13:00:00
2871,open,2024-04-29 15:00:00
2871,close,2024-05-15 14:00:00
2872,open,2024-04-29 16:00:00
2872,onboarding_done,2024-04-29 17:00:00
2872,close,2024-05-25 15:00:00
2874,open,2024-04-29 18:00:00
2874,close,2024-05-14 17:00:00
2875,open,2024-04-29 19:00:00
2875,onboarding_done,2024-04-29 20:00:00
2875,close,2024-05-02 18:00:00
2875,purchase,2024-05-08 18:00:00
2876,open,2024-04-29 20:00:00
2876,onboarding_done,2024-04-29 21:00:00
2876,close,2024-05-27 19:00:00
2877,open,2024-04-29 21:00:00
2877,close,2024-05-24 20:00:00
2878,open,2024-04-29 22:00:00
2878,close,2024-05-13 21:00:00
2879,open,2024-04-29 23:00:00
2879,onboarding_done,2024-04-30 00:00:00
2879,close,2024-05-05 22:00:00
2880,open,2024-04-30 00:00:00
2880,close,2024-05-09 23:00:00
2881,open,2024-04-30 01:00:00
2881,onboarding_done,2024-04-30 02:00:00
2881,purchase,2024-05-01 00:00:00
2881,close,2024-05-27 00:00:00
2882,open,2024-04-30 02:00:00
2882,close,2024-05-23 01:00:00
2883,open,2024-04-30 03:00:00
2883,close,2024-05-26 02:00:00
2884,open,2024-04-30 04:00:00
2884,close,2024-05-19 03:00:00
2885,open,2024-04-30 05:00:00
2885,close,2024-05-21 04:00:00
2886,open,2024-04-30 06:00:00
2886,onboarding_done,2024-04-30 07:00:00
2886,close,2024-05-26 05:00:00
2887,open,2024-04-30 07:00:00
2887,onboarding_done,2024-04-30 08:00:00
2887,close,2024-05-09 06:00:00
2888,open,2024-04-30 08:00:00
2888,onboarding_done,2024-04-30 09:00:00
2888,close,2024-05-22 07:00:00
2889,open,2024-04-30 09:00:00
2889,onboarding_done,2024-04-30 10:00:00
2889,close,2024-05-21 08:00:00
2890,open,2024-04-30 10:00:00
2890,close,2024-05-03 09:00:00
2891,open,2024-04-30 11:00:00
2891,close,2024-05-03 10:00:00
2892,open,2024-04-30 12:00:00
2892,onboarding_done,2024-04-30 13:00:00
2892,close,2024-05-01 11:00:00
2893,open,2024-04-30 13:00:00
2893,onboarding_done,2024-04-30 14:00:00
2893,purchase,2024-05-04 12:00:00
2893,close,2024-05-17 12:00:00
2894,open,2024-04-30 14:00:00
2894,onboarding_done,2024-04-30 15:00:00
2894,close,2024-05-07 13:00:00
2894,purchase,2024-05-08 13:00:00
2895,open,2024-04-30 15:00:00
2895,onboarding_done,2024-04-30 16:00:00
2895,close,2024-05-08 14:00:00
2896,open,2024-04-30 16:00:00
2896,onboarding_done,2024-04-30 17:00:00
2896,close,2024-05-15 15:00:00
2897,open,2024-04-30 17:00:00
2897,onboarding_done,2024-04-30 18:00:00
2897,close,2024-05-07 16:00:00
2898,open,2024-04-30 18:00:00
2898,onboarding_done,2024-04-30 19:00:00
2898,purchase,2024-05-04 17:00:00
2898,close,2024-05-28 17:00:00
2899,open,2024-04-30 19:00:00
2899,close,2024-05-18 18:00:00
2900,open,2024-04-30 20:00:00
2900,onboarding_done,2024-04-30 21:00:00
2900,purchase,2024-05-05 19:00:00
2900,close,2024-05-12 19:00:00
2902,open,2024-04-30 22:00:00
2902,onboarding_done,2024-04-30 23:00:00
2902,close,2024-05-25 21:00:00
2903,open,2024-04-30 23:00:00
2903,onboarding_done,2024-05-01 00:00:00
2903,close,2024-05-22 22:00:00
2904,open,2024-05-01 00:00:00
2904,close,2024-05-16 23:00:00
2905,open,2024-05-01 01:00:00
2905,onboarding_done,2024-05-01 02:00:00
2905,close,2024-05-07 00:00:00
2906,open,2024-05-01 02:00:00
2906,onboarding_done,2024-05-01 03:00:00
2906,close,2024-05-23 01:00:00
2907,open,2024-05-01 03:00:00
2907,onboarding_done,2024-05-01 04:00:00
2907,close,2024-05-13 02:00:00
2908,open,2024-05-01 04:00:00
2908,close,2024-05-06 03:00:00
2909,open,2024-05-01 05:00:00
2909,onboarding_done,2024-05-01 06:00:00
2909,close,2024-05-17 04:00:00
2910,open,2024-05-01 06:00:00
2910,close,2024-05-20 05:00:00
2911,open,2024-05-01 07:00:00
2911,close,2024-05-25 06:00:00
2912,open,2024-05-01 08:00:00
2912,onboarding_done,2024-05-01 09:00:00
2912,close,2024-05-11 07:00:00
2913,open,2024-05-01 09:00:00
2913,onboarding_done,2024-05-01 10:00:00
2913,purchase,2024-05-11 08:00:00
2913,close,2024-05-30 08:00:00
2914,open,2024-05-01 10:00:00
2914,onboarding_done,2024-05-01 11:00:00
2914,purchase,2024-05-12 09:00:00
2914,close,2024-05-15 09:00:00
2915,open,2024-05-01 11:00:00
2915,close,2024-05-05 10:00:00
2916,open,2024-05-01 12:00:00
2916,onboarding_done,2024-05-01 13:00:00
2916,close,2024-05-04 11:00:00
2917,open,2024-05-01 13:00:00
2917,onboarding_done,2024-05-01 14:00:00
2917,close,2024-05-16 12:00:00
2918,open,2024-05-01 14:00:00
2918,onboarding_done,2024-05-01 15:00:00
2918,close,2024-05-30 13:00:00
2919,open,2024-05-01 15:00:00
2919,onboarding_done,2024-05-01 16:00:00
2919,close,2024-05-05 14:00:00
2920,open,2024-05-01 16:00:00
2920,close,2024-05-05 15:00:00
2921,open,2024-05-01 17:00:00
2921,onboarding_done,2024-05-01 18:00:00
2921,close,2024-05-13 16:00:00
2922,open,2024-05-01 18:00:00
2922,onboarding_done,2024-05-01 19:00:00
2922,close,2024-05-21 17:00:00
2923,open,2024-05-01 19:00:00
2923,onboarding_done,2024-05-01 20:00:00
2923,close,2024-05-05 18:00:00
2924,open,2024-05-01 20:00:00
2924,onboarding_done,2024-05-01 21:00:00
2924,close,2024-05-09 19:00:00
2924,purchase,2024-05-10 19:00:00
2925,open,2024-05-01 21:00:00
2925,onboarding_done,2024-05-01 22:00:00
2925,close,2024-05-22 20:00:00
2926,open,2024-05-01 22:00:00
2926,close,2024-05-09 21:00:00
2927,open,2024-05-01 23:00:00
2927,onboarding_done,2024-05-02 00:00:00
2927,close,2024-05-03 22:00:00
2928,open,2024-05-02 00:00:00
2928,close,2024-05-15 23:00:00
2929,open,2024-05-02 01:00:00
2929,onboarding_done,2024-05-02 02:00:00
2929,close,2024-05-09 00:00:00
2930,open,2024-05-02 02:00:00
2930,onboarding_done,2024-05-02 03:00:00
2930,close,2024-05-24 01:00:00
2931,open,2024-05-02 03:00:00
2931,onboarding_done,2024-05-02 04:00:00
2931,close,2024-05-26 02:00:00
2932,open,2024-05-02 04:00:00
2932,onboarding_done,2024-05-02 05:00:00
2932,close,2024-05-11 03:00:00
2933,open,2024-05-02 05:00:00
2933,close,2024-05-06 04:00:00
2935,open,2024-05-02 07:00:00
2935,onboarding_done,2024-05-02 08:00:00
2935,close,2024-05-11 06:00:00
2936,open,2024-05-02 08:00:00
2936,onboarding_done,2024-05-02 09:00:00
2936,close,2024-05-03 07:00:00
2937,open,2024-05-02 09:00:00
2937,onboarding_done,2024-05-02 10:00:00
2937,close,2024-05-19 08:00:00
2938,open,2024-05-02 10:00:00
2938,onboarding_done,2024-05-02 11:00:00
2938,close,2024-05-26 09:00:00
2939,open,2024-05-02 11:00:00
2939,onboarding_done,2024-05-02 12:00:00
2939,purchase,2024-05-06 10:00:00
2939,close,2024-05-29 10:00:00
2940,open,2024-05-02 12:00:00
2940,onboarding_done,2024-05-02 13:00:00
2940,close,2024-05-17 11:00:00
2941,open,2024-05-02 13:00:00
2941,onboarding_done,2024-05-02 14:00:00
2941,close,2024-05-03 12:00:00
2942,open,2024-05-02 14:00:00
2942,close,2024-05-09 13:00:00
2943,open,2024-05-02 15:00:00
